payment_id,subscription_id,payment_date,amount_usd,payment_method
P05719,S1588,2025-07-05,290,Card
P05720,S1589,2025-12-31,299,Bank Transfer
P05721,S1589,2026-01-31,299,Bank Transfer
P05722,S1589,2026-02-28,299,Bank Transfer
P05723,S1589,2026-03-31,299,Bank Transfer
P05724,S1589,2026-04-30,299,Bank Transfer
P05725,S1589,2026-05-31,299,Bank Transfer
P05726,S1589,2026-06-30,299,Bank Transfer
P05727,S1590,2026-05-15,79,Bank Transfer
P05728,S1590,2026-06-15,79,Bank Transfer
P05729,S1591,2026-03-11,29,Apple Pay
P05730,S1591,2026-04-11,29,Apple Pay
P05731,S1591,2026-05-11,29,Apple Pay
P05732,S1592,2026-02-12,1490,PayPal
P05733,S1593,2025-05-03,790,Apple Pay
P05734,S1594,2025-09-10,149,PayPal
P05735,S1594,2025-10-10,149,PayPal
P05736,S1594,2025-11-10,149,PayPal
P05737,S1594,2025-12-10,149,PayPal
P05738,S1594,2026-01-10,149,PayPal
P05739,S1594,2026-02-10,149,PayPal
P05740,S1594,2026-03-10,149,PayPal
P05741,S1594,2026-04-10,149,PayPal
P05742,S1594,2026-05-10,149,PayPal
P05743,S1594,2026-06-10,149,PayPal
P05744,S1595,2025-11-08,79,Card
P05745,S1596,2025-04-25,290,Card
P05746,S1596,2026-04-25,290,Card
P05747,S1597,2025-07-02,290,Card
P05748,S1598,2025-08-14,1490,Card
P05749,S1599,2025-04-24,1490,Card
P05750,S1599,2026-04-24,1490,Card
P05751,S1600,2025-12-26,1490,Card
P05752,S1601,2026-02-15,29,Card
P05753,S1602,2025-02-07,1490,Card
P05754,S1602,2026-02-07,1490,Card
P05755,S1603,2025-11-11,79,Card
P05756,S1603,2025-12-11,79,Card
P05757,S1603,2026-01-11,79,Card
P05758,S1603,2026-02-11,79,Card
P05759,S1603,2026-03-11,79,Card
P05760,S1603,2026-04-11,79,Card
P05761,S1603,2026-05-11,79,Card
P05762,S1603,2026-06-11,79,Card
P05763,S1604,2026-03-07,149,Card
P05764,S1604,2026-04-07,149,Card
P05765,S1604,2026-05-07,149,Card
P05766,S1604,2026-06-07,149,Card
P05767,S1605,2026-03-21,29,Bank Transfer
P05768,S1605,2026-04-21,29,Bank Transfer
P05769,S1605,2026-05-21,29,Bank Transfer
P05770,S1605,2026-06-21,29,Bank Transfer
P05771,S1606,2026-04-09,1490,Card
P05772,S1607,2025-10-20,299,Bank Transfer
P05773,S1607,2025-11-20,299,Bank Transfer
P05774,S1607,2025-12-20,299,Bank Transfer
P05775,S1607,2026-01-20,299,Bank Transfer
P05776,S1607,2026-02-20,299,Bank Transfer
P05777,S1607,2026-03-20,299,Bank Transfer
P05778,S1607,2026-04-20,299,Bank Transfer
P05779,S1607,2026-05-20,299,Bank Transfer
P05780,S1607,2026-06-20,299,Bank Transfer
P05781,S1608,2026-04-20,290,Card
P05782,S1609,2025-06-29,149,Card
P05783,S1610,2025-09-12,790,PayPal
P05784,S1611,2025-05-30,290,PayPal
P05785,S1612,2025-11-13,290,Card
P05786,S1613,2025-09-21,149,Card
P05787,S1613,2025-10-21,149,Card
P05788,S1614,2025-06-20,29,Bank Transfer
P05789,S1614,2025-07-20,29,Bank Transfer
P05790,S1614,2025-08-20,29,Bank Transfer
P05791,S1614,2025-09-20,29,Bank Transfer
P05792,S1614,2025-10-20,29,Bank Transfer
P05793,S1614,2025-11-20,29,Bank Transfer
P05794,S1614,2025-12-20,29,Bank Transfer
P05795,S1614,2026-01-20,29,Bank Transfer
P05796,S1614,2026-02-20,29,Bank Transfer
P05797,S1614,2026-03-20,29,Bank Transfer
P05798,S1614,2026-04-20,29,Bank Transfer
P05799,S1614,2026-05-20,29,Bank Transfer
P05800,S1614,2026-06-20,29,Bank Transfer
P05801,S1615,2026-03-26,29,Card
P05802,S1615,2026-04-26,29,Card
P05803,S1615,2026-05-26,29,Card
P05804,S1615,2026-06-26,29,Card
P05805,S1616,2025-08-15,1490,Card
P05806,S1617,2025-07-25,79,Card
P05807,S1617,2025-08-25,79,Card
P05808,S1617,2025-09-25,79,Card
P05809,S1617,2025-10-25,79,Card
P05810,S1617,2025-11-25,79,Card
P05811,S1617,2025-12-25,79,Card
P05812,S1617,2026-01-25,79,Card
P05813,S1617,2026-02-25,79,Card
P05814,S1617,2026-03-25,79,Card
P05815,S1617,2026-04-25,79,Card
P05816,S1617,2026-05-25,79,Card
P05817,S1617,2026-06-25,79,Card
P05818,S1618,2025-04-11,1490,Card
P05819,S1618,2026-04-11,1490,Card
P05820,S1619,2025-10-16,790,Card
P05821,S1620,2025-08-16,79,Card
P05822,S1620,2025-09-16,79,Card
P05823,S1620,2025-10-16,79,Card
P05824,S1621,2025-09-22,1490,PayPal
P05825,S1622,2025-06-19,29,Card
P05826,S1622,2025-07-19,29,Card
P05827,S1622,2025-08-19,29,Card
P05828,S1622,2025-09-19,29,Card
P05829,S1622,2025-10-19,29,Card
P05830,S1622,2025-11-19,29,Card
P05831,S1622,2025-12-19,29,Card
P05832,S1622,2026-01-19,29,Card
P05833,S1622,2026-02-19,29,Card
P05834,S1622,2026-03-19,29,Card
P05835,S1622,2026-04-19,29,Card
P05836,S1623,2026-03-03,29,PayPal
P05837,S1623,2026-04-03,29,PayPal
P05838,S1623,2026-05-03,29,PayPal
P05839,S1623,2026-06-03,29,PayPal
P05840,S1624,2026-06-25,79,Card
P05841,S1625,2025-11-23,299,Bank Transfer
P05842,S1625,2025-12-23,299,Bank Transfer
P05843,S1625,2026-01-23,299,Bank Transfer
P05844,S1625,2026-02-23,299,Bank Transfer
P05845,S1625,2026-03-23,299,Bank Transfer
P05846,S1625,2026-04-23,299,Bank Transfer
P05847,S1625,2026-05-23,299,Bank Transfer
P05848,S1625,2026-06-23,299,Bank Transfer
P05849,S1626,2026-01-04,790,PayPal
P05850,S1627,2026-05-30,2990,Apple Pay
P05851,S1628,2026-06-20,1490,PayPal
P05852,S1629,2026-01-03,790,Card
P05853,S1630,2026-05-16,790,Card
P05854,S1631,2026-05-26,29,PayPal
P05855,S1631,2026-06-26,29,PayPal
P05856,S1632,2026-03-09,79,Card
P05857,S1632,2026-04-09,79,Card
P05858,S1632,2026-05-09,79,Card
P05859,S1632,2026-06-09,79,Card
P05860,S1633,2025-11-28,29,Card
P05861,S1633,2025-12-28,29,Card
P05862,S1633,2026-01-28,29,Card
P05863,S1633,2026-02-28,29,Card
P05864,S1633,2026-03-28,29,Card
P05865,S1633,2026-04-28,29,Card
P05866,S1633,2026-05-28,29,Card
P05867,S1633,2026-06-28,29,Card
P05868,S1634,2025-03-13,790,Bank Transfer
P05869,S1635,2025-01-08,29,Card
P05870,S1635,2025-02-08,29,Card
P05871,S1635,2025-03-08,29,Card
P05872,S1635,2025-04-08,29,Card
P05873,S1635,2025-05-08,29,Card
P05874,S1635,2025-06-08,29,Card
P05875,S1635,2025-07-08,29,Card
P05876,S1635,2025-08-08,29,Card
P05877,S1635,2025-09-08,29,Card
P05878,S1635,2025-10-08,29,Card
P05879,S1635,2025-11-08,29,Card
P05880,S1635,2025-12-08,29,Card
P05881,S1635,2026-01-08,29,Card
P05882,S1635,2026-02-08,29,Card
P05883,S1635,2026-03-08,29,Card
P05884,S1635,2026-04-08,29,Card
P05885,S1635,2026-05-08,29,Card
P05886,S1635,2026-06-08,29,Card
P05887,S1636,2025-11-11,2990,Bank Transfer
P05888,S1637,2025-11-16,290,Card
P05889,S1638,2025-10-22,79,Apple Pay
P05890,S1638,2025-11-22,79,Apple Pay
P05891,S1638,2025-12-22,79,Apple Pay
P05892,S1638,2026-01-22,79,Apple Pay
P05893,S1638,2026-02-22,79,Apple Pay
P05894,S1638,2026-03-22,79,Apple Pay
P05895,S1639,2026-01-29,29,Card
P05896,S1639,2026-02-28,29,Card
P05897,S1639,2026-03-29,29,Card
P05898,S1639,2026-04-29,29,Card
P05899,S1639,2026-05-29,29,Card
P05900,S1639,2026-06-29,29,Card
P05901,S1640,2025-12-07,290,PayPal
P05902,S1641,2026-04-29,29,Card
P05903,S1641,2026-05-29,29,Card
P05904,S1641,2026-06-29,29,Card
P05905,S1642,2025-03-17,1490,Bank Transfer
P05906,S1643,2025-06-04,790,Bank Transfer
P05907,S1644,2026-03-29,79,Card
P05908,S1644,2026-04-29,79,Card
P05909,S1645,2026-04-11,149,Card
P05910,S1645,2026-05-11,149,Card
P05911,S1645,2026-06-11,149,Card
P05912,S1646,2026-06-19,29,PayPal
P05913,S1647,2026-05-22,149,PayPal
P05914,S1647,2026-06-22,149,PayPal
P05915,S1648,2026-05-01,29,Apple Pay
P05916,S1648,2026-06-01,29,Apple Pay
P05917,S1649,2025-08-07,1490,Card
P05918,S1650,2025-09-21,2990,Apple Pay
P05919,S1651,2025-07-11,1490,Card
P05920,S1652,2026-01-01,29,PayPal
P05921,S1652,2026-02-01,29,PayPal
P05922,S1652,2026-03-01,29,PayPal
P05923,S1652,2026-04-01,29,PayPal
P05924,S1652,2026-05-01,29,PayPal
P05925,S1652,2026-06-01,29,PayPal
P05926,S1653,2026-06-01,79,Bank Transfer
P05927,S1654,2025-08-26,1490,Card
P05928,S1655,2025-12-05,79,Card
P05929,S1655,2026-01-05,79,Card
P05930,S1655,2026-02-05,79,Card
P05931,S1655,2026-03-05,79,Card
P05932,S1656,2025-07-04,29,Card
P05933,S1656,2025-08-04,29,Card
P05934,S1657,2025-05-18,790,Card
P05935,S1657,2026-05-18,790,Card
P05936,S1658,2025-05-04,29,Apple Pay
P05937,S1658,2025-06-04,29,Apple Pay
P05938,S1658,2025-07-04,29,Apple Pay
P05939,S1658,2025-08-04,29,Apple Pay
P05940,S1658,2025-09-04,29,Apple Pay
P05941,S1658,2025-10-04,29,Apple Pay
P05942,S1658,2025-11-04,29,Apple Pay
P05943,S1658,2025-12-04,29,Apple Pay
P05944,S1658,2026-01-04,29,Apple Pay
P05945,S1658,2026-02-04,29,Apple Pay
P05946,S1658,2026-03-04,29,Apple Pay
P05947,S1658,2026-04-04,29,Apple Pay
P05948,S1658,2026-05-04,29,Apple Pay
P05949,S1658,2026-06-04,29,Apple Pay
P05950,S1659,2025-02-19,79,Card
P05951,S1659,2025-03-19,79,Card
P05952,S1659,2025-04-19,79,Card
P05953,S1659,2025-05-19,79,Card
P05954,S1659,2025-06-19,79,Card
P05955,S1659,2025-07-19,79,Card
P05956,S1659,2025-08-19,79,Card
P05957,S1659,2025-09-19,79,Card
P05958,S1659,2025-10-19,79,Card
P05959,S1659,2025-11-19,79,Card
P05960,S1660,2026-06-17,29,Card
P05961,S1661,2025-09-20,79,Card
P05962,S1661,2025-10-20,79,Card
P05963,S1661,2025-11-20,79,Card
P05964,S1662,2026-04-15,790,Bank Transfer
P05965,S1663,2026-02-22,290,Card
P05966,S1664,2025-05-20,29,Card
P05967,S1665,2025-05-13,299,Bank Transfer
P05968,S1665,2025-06-13,299,Bank Transfer
P05969,S1665,2025-07-13,299,Bank Transfer
P05970,S1665,2025-08-13,299,Bank Transfer
P05971,S1665,2025-09-13,299,Bank Transfer
P05972,S1665,2025-10-13,299,Bank Transfer
P05973,S1665,2025-11-13,299,Bank Transfer
P05974,S1665,2025-12-13,299,Bank Transfer
P05975,S1665,2026-01-13,299,Bank Transfer
P05976,S1665,2026-02-13,299,Bank Transfer
P05977,S1665,2026-03-13,299,Bank Transfer
P05978,S1665,2026-04-13,299,Bank Transfer
P05979,S1665,2026-05-13,299,Bank Transfer
P05980,S1665,2026-06-13,299,Bank Transfer
P05981,S1666,2026-04-01,79,PayPal
P05982,S1666,2026-05-01,79,PayPal
P05983,S1667,2025-07-09,79,PayPal
P05984,S1667,2025-08-09,79,PayPal
P05985,S1667,2025-09-09,79,PayPal
P05986,S1667,2025-10-09,79,PayPal
P05987,S1667,2025-11-09,79,PayPal
P05988,S1667,2025-12-09,79,PayPal
P05989,S1667,2026-01-09,79,PayPal
P05990,S1667,2026-02-09,79,PayPal
P05991,S1667,2026-03-09,79,PayPal
P05992,S1667,2026-04-09,79,PayPal
P05993,S1667,2026-05-09,79,PayPal
P05994,S1667,2026-06-09,79,PayPal
P05995,S1668,2026-05-05,149,Card
P05996,S1668,2026-06-05,149,Card
P05997,S1669,2025-04-01,790,Card
P05998,S1670,2026-02-08,79,Card
P05999,S1670,2026-03-08,79,Card
P06000,S1670,2026-04-08,79,Card
P06001,S1670,2026-05-08,79,Card
P06002,S1670,2026-06-08,79,Card
P06003,S1671,2026-04-07,79,Card
P06004,S1671,2026-05-07,79,Card
P06005,S1671,2026-06-07,79,Card
P06006,S1672,2025-06-03,29,Card
P06007,S1672,2025-07-03,29,Card
P06008,S1672,2025-08-03,29,Card
P06009,S1672,2025-09-03,29,Card
P06010,S1672,2025-10-03,29,Card
P06011,S1672,2025-11-03,29,Card
P06012,S1672,2025-12-03,29,Card
P06013,S1672,2026-01-03,29,Card
P06014,S1672,2026-02-03,29,Card
P06015,S1672,2026-03-03,29,Card
P06016,S1672,2026-04-03,29,Card
P06017,S1672,2026-05-03,29,Card
P06018,S1672,2026-06-03,29,Card
P06019,S1673,2025-07-10,79,Card
P06020,S1673,2025-08-10,79,Card
P06021,S1673,2025-09-10,79,Card
P06022,S1674,2026-06-16,29,Card
P06023,S1675,2025-07-06,299,Apple Pay
P06024,S1675,2025-08-06,299,Apple Pay
P06025,S1675,2025-09-06,299,Apple Pay
P06026,S1675,2025-10-06,299,Apple Pay
P06027,S1675,2025-11-06,299,Apple Pay
P06028,S1675,2025-12-06,299,Apple Pay
P06029,S1675,2026-01-06,299,Apple Pay
P06030,S1675,2026-02-06,299,Apple Pay
P06031,S1675,2026-03-06,299,Apple Pay
P06032,S1675,2026-04-06,299,Apple Pay
P06033,S1675,2026-05-06,299,Apple Pay
P06034,S1675,2026-06-06,299,Apple Pay
P06035,S1676,2025-10-09,79,Apple Pay
P06036,S1677,2025-10-01,29,Card
P06037,S1677,2025-11-01,29,Card
P06038,S1677,2025-12-01,29,Card
P06039,S1677,2026-01-01,29,Card
P06040,S1677,2026-02-01,29,Card
P06041,S1677,2026-03-01,29,Card
P06042,S1677,2026-04-01,29,Card
P06043,S1677,2026-05-01,29,Card
P06044,S1677,2026-06-01,29,Card
P06045,S1678,2025-07-02,79,Card
P06046,S1678,2025-08-02,79,Card
P06047,S1678,2025-09-02,79,Card
P06048,S1678,2025-10-02,79,Card
P06049,S1678,2025-11-02,79,Card
P06050,S1679,2026-03-05,29,Card
P06051,S1679,2026-04-05,29,Card
P06052,S1679,2026-05-05,29,Card
P06053,S1679,2026-06-05,29,Card
P06054,S1680,2026-03-15,79,PayPal
P06055,S1680,2026-04-15,79,PayPal
P06056,S1680,2026-05-15,79,PayPal
P06057,S1680,2026-06-15,79,PayPal
P06058,S1681,2025-09-20,149,Card
P06059,S1682,2026-04-24,149,Bank Transfer
P06060,S1682,2026-05-24,149,Bank Transfer
P06061,S1682,2026-06-24,149,Bank Transfer
P06062,S1683,2025-06-19,149,Card
P06063,S1684,2025-01-20,790,Card
P06064,S1684,2026-01-20,790,Card
P06065,S1685,2026-01-30,79,Card
P06066,S1685,2026-02-28,79,Card
P06067,S1685,2026-03-30,79,Card
P06068,S1685,2026-04-30,79,Card
P06069,S1685,2026-05-30,79,Card
P06070,S1685,2026-06-30,79,Card
P06071,S1686,2026-06-08,29,Card
P06072,S1687,2025-02-23,790,Card
P06073,S1688,2025-06-29,790,Card
P06074,S1688,2026-06-29,790,Card
P06075,S1689,2025-12-18,29,Card
P06076,S1689,2026-01-18,29,Card
P06077,S1689,2026-02-18,29,Card
P06078,S1689,2026-03-18,29,Card
P06079,S1689,2026-04-18,29,Card
P06080,S1689,2026-05-18,29,Card
P06081,S1689,2026-06-18,29,Card
P06082,S1690,2026-04-26,290,PayPal
P06083,S1691,2025-03-05,290,Card
P06084,S1691,2026-03-05,290,Card
P06085,S1692,2025-09-27,29,PayPal
P06086,S1692,2025-10-27,29,PayPal
P06087,S1693,2026-03-18,290,Card
P06088,S1694,2025-09-07,79,PayPal
P06089,S1694,2025-10-07,79,PayPal
P06090,S1694,2025-11-07,79,PayPal
P06091,S1695,2025-05-02,79,PayPal
P06092,S1695,2025-06-02,79,PayPal
P06093,S1696,2025-05-23,790,Card
P06094,S1696,2026-05-23,790,Card
P06095,S1697,2025-10-14,29,Card
P06096,S1697,2025-11-14,29,Card
P06097,S1697,2025-12-14,29,Card
P06098,S1697,2026-01-14,29,Card
P06099,S1697,2026-02-14,29,Card
P06100,S1697,2026-03-14,29,Card
P06101,S1697,2026-04-14,29,Card
P06102,S1697,2026-05-14,29,Card
P06103,S1697,2026-06-14,29,Card
P06104,S1698,2025-11-10,790,PayPal
P06105,S1699,2026-05-13,149,PayPal
P06106,S1699,2026-06-13,149,PayPal
P06107,S1700,2026-01-31,29,Card
P06108,S1701,2026-02-12,29,Card
P06109,S1701,2026-03-12,29,Card
P06110,S1702,2026-06-03,79,Card
P06111,S1703,2025-10-09,29,PayPal
P06112,S1703,2025-11-09,29,PayPal
P06113,S1703,2025-12-09,29,PayPal
P06114,S1703,2026-01-09,29,PayPal
P06115,S1703,2026-02-09,29,PayPal
P06116,S1703,2026-03-09,29,PayPal
P06117,S1703,2026-04-09,29,PayPal
P06118,S1703,2026-05-09,29,PayPal
P06119,S1703,2026-06-09,29,PayPal
P06120,S1704,2025-10-05,29,PayPal
P06121,S1705,2026-05-22,79,Card
P06122,S1705,2026-06-22,79,Card
P06123,S1706,2025-06-25,790,PayPal
P06124,S1706,2026-06-25,790,PayPal
P06125,S1707,2026-02-24,149,Apple Pay
P06126,S1707,2026-03-24,149,Apple Pay
P06127,S1707,2026-04-24,149,Apple Pay
P06128,S1707,2026-05-24,149,Apple Pay
P06129,S1707,2026-06-24,149,Apple Pay
P06130,S1708,2026-03-20,149,Card
P06131,S1708,2026-04-20,149,Card
P06132,S1709,2025-03-24,79,Card
P06133,S1709,2025-04-24,79,Card
P06134,S1709,2025-05-24,79,Card
P06135,S1710,2025-11-13,790,Bank Transfer
P06136,S1711,2025-05-20,2990,Card
P06137,S1711,2026-05-20,2990,Card
P06138,S1712,2025-05-04,79,Bank Transfer
P06139,S1712,2025-06-04,79,Bank Transfer
P06140,S1712,2025-07-04,79,Bank Transfer
P06141,S1712,2025-08-04,79,Bank Transfer
P06142,S1712,2025-09-04,79,Bank Transfer
P06143,S1713,2025-10-04,149,Bank Transfer
P06144,S1714,2025-11-17,2990,Bank Transfer
P06145,S1715,2025-07-18,149,PayPal
P06146,S1715,2025-08-18,149,PayPal
P06147,S1715,2025-09-18,149,PayPal
P06148,S1715,2025-10-18,149,PayPal
P06149,S1715,2025-11-18,149,PayPal
P06150,S1715,2025-12-18,149,PayPal
P06151,S1715,2026-01-18,149,PayPal
P06152,S1715,2026-02-18,149,PayPal
P06153,S1715,2026-03-18,149,PayPal
P06154,S1715,2026-04-18,149,PayPal
P06155,S1715,2026-05-18,149,PayPal
P06156,S1715,2026-06-18,149,PayPal
P06157,S1716,2026-04-01,29,PayPal
P06158,S1716,2026-05-01,29,PayPal
P06159,S1716,2026-06-01,29,PayPal
P06160,S1717,2026-05-17,29,Card
P06161,S1717,2026-06-17,29,Card
P06162,S1718,2026-04-22,29,Card
P06163,S1718,2026-05-22,29,Card
P06164,S1718,2026-06-22,29,Card
P06165,S1719,2025-07-12,149,Apple Pay
P06166,S1719,2025-08-12,149,Apple Pay
P06167,S1719,2025-09-12,149,Apple Pay
P06168,S1719,2025-10-12,149,Apple Pay
P06169,S1719,2025-11-12,149,Apple Pay
P06170,S1719,2025-12-12,149,Apple Pay
P06171,S1719,2026-01-12,149,Apple Pay
P06172,S1719,2026-02-12,149,Apple Pay
P06173,S1719,2026-03-12,149,Apple Pay
P06174,S1719,2026-04-12,149,Apple Pay
P06175,S1719,2026-05-12,149,Apple Pay
P06176,S1719,2026-06-12,149,Apple Pay
P06177,S1720,2025-07-17,29,Card
P06178,S1720,2025-08-17,29,Card
P06179,S1721,2025-07-09,790,Bank Transfer
P06180,S1722,2025-04-09,790,Card
P06181,S1723,2026-06-04,149,Card
P06182,S1724,2025-09-10,149,Card
P06183,S1724,2025-10-10,149,Card
P06184,S1725,2025-06-25,290,Card
P06185,S1726,2026-04-29,29,Card
P06186,S1726,2026-05-29,29,Card
P06187,S1726,2026-06-29,29,Card
P06188,S1727,2025-09-20,790,Card
P06189,S1728,2025-01-20,149,Apple Pay
P06190,S1728,2025-02-20,149,Apple Pay
P06191,S1728,2025-03-20,149,Apple Pay
P06192,S1728,2025-04-20,149,Apple Pay
P06193,S1728,2025-05-20,149,Apple Pay
P06194,S1728,2025-06-20,149,Apple Pay
P06195,S1728,2025-07-20,149,Apple Pay
P06196,S1728,2025-08-20,149,Apple Pay
P06197,S1728,2025-09-20,149,Apple Pay
P06198,S1728,2025-10-20,149,Apple Pay
P06199,S1728,2025-11-20,149,Apple Pay
P06200,S1728,2025-12-20,149,Apple Pay
P06201,S1728,2026-01-20,149,Apple Pay
P06202,S1728,2026-02-20,149,Apple Pay
P06203,S1728,2026-03-20,149,Apple Pay
P06204,S1728,2026-04-20,149,Apple Pay
P06205,S1728,2026-05-20,149,Apple Pay
P06206,S1728,2026-06-20,149,Apple Pay
P06207,S1729,2025-05-20,1490,Card
P06208,S1729,2026-05-20,1490,Card
P06209,S1730,2026-01-15,79,Card
P06210,S1730,2026-02-15,79,Card
P06211,S1731,2026-03-14,149,Bank Transfer
P06212,S1731,2026-04-14,149,Bank Transfer
P06213,S1731,2026-05-14,149,Bank Transfer
P06214,S1731,2026-06-14,149,Bank Transfer
P06215,S1732,2025-06-19,79,Bank Transfer
P06216,S1732,2025-07-19,79,Bank Transfer
P06217,S1732,2025-08-19,79,Bank Transfer
P06218,S1732,2025-09-19,79,Bank Transfer
P06219,S1732,2025-10-19,79,Bank Transfer
P06220,S1732,2025-11-19,79,Bank Transfer
P06221,S1732,2025-12-19,79,Bank Transfer
P06222,S1733,2026-05-25,29,Card
P06223,S1733,2026-06-25,29,Card
P06224,S1734,2026-04-13,1490,Bank Transfer
P06225,S1735,2026-04-17,79,Apple Pay
P06226,S1735,2026-05-17,79,Apple Pay
P06227,S1735,2026-06-17,79,Apple Pay
P06228,S1736,2025-06-15,149,Card
P06229,S1737,2025-02-08,79,Card
P06230,S1738,2026-05-09,79,PayPal
P06231,S1738,2026-06-09,79,PayPal
P06232,S1739,2025-08-03,290,PayPal
P06233,S1740,2026-01-14,79,Card
P06234,S1741,2026-03-23,290,Card
P06235,S1742,2025-04-21,149,Apple Pay
P06236,S1742,2025-05-21,149,Apple Pay
P06237,S1742,2025-06-21,149,Apple Pay
P06238,S1742,2025-07-21,149,Apple Pay
P06239,S1743,2026-03-31,29,Bank Transfer
P06240,S1743,2026-04-30,29,Bank Transfer
P06241,S1743,2026-05-31,29,Bank Transfer
P06242,S1743,2026-06-30,29,Bank Transfer
P06243,S1744,2026-06-02,29,Card
P06244,S1745,2026-02-22,29,Card
P06245,S1745,2026-03-22,29,Card
P06246,S1745,2026-04-22,29,Card
P06247,S1745,2026-05-22,29,Card
P06248,S1745,2026-06-22,29,Card
P06249,S1746,2025-10-25,79,PayPal
P06250,S1746,2025-11-25,79,PayPal
P06251,S1747,2026-05-14,79,Card
P06252,S1747,2026-06-14,79,Card
P06253,S1748,2025-12-09,1490,PayPal
P06254,S1749,2026-03-12,790,Card
P06255,S1750,2026-04-21,790,Apple Pay
P06256,S1751,2026-03-27,79,Card
P06257,S1751,2026-04-27,79,Card
P06258,S1751,2026-05-27,79,Card
P06259,S1751,2026-06-27,79,Card
P06260,S1752,2025-07-20,29,Card
P06261,S1752,2025-08-20,29,Card
P06262,S1752,2025-09-20,29,Card
P06263,S1752,2025-10-20,29,Card
P06264,S1753,2025-04-16,790,Card
P06265,S1753,2026-04-16,790,Card
P06266,S1754,2025-06-20,1490,Card
P06267,S1754,2026-06-20,1490,Card
P06268,S1755,2025-11-03,79,Card
P06269,S1755,2025-12-03,79,Card
P06270,S1755,2026-01-03,79,Card
P06271,S1755,2026-02-03,79,Card
P06272,S1755,2026-03-03,79,Card
P06273,S1755,2026-04-03,79,Card
P06274,S1755,2026-05-03,79,Card
P06275,S1755,2026-06-03,79,Card
P06276,S1756,2025-11-19,299,Card
P06277,S1756,2025-12-19,299,Card
P06278,S1756,2026-01-19,299,Card
P06279,S1756,2026-02-19,299,Card
P06280,S1756,2026-03-19,299,Card
P06281,S1756,2026-04-19,299,Card
P06282,S1756,2026-05-19,299,Card
P06283,S1756,2026-06-19,299,Card
P06284,S1757,2026-01-02,29,Card
P06285,S1757,2026-02-02,29,Card
P06286,S1757,2026-03-02,29,Card
P06287,S1757,2026-04-02,29,Card
P06288,S1757,2026-05-02,29,Card
P06289,S1757,2026-06-02,29,Card
P06290,S1758,2025-09-29,149,PayPal
P06291,S1758,2025-10-29,149,PayPal
P06292,S1758,2025-11-29,149,PayPal
P06293,S1758,2025-12-29,149,PayPal
P06294,S1758,2026-01-29,149,PayPal
P06295,S1758,2026-02-28,149,PayPal
P06296,S1758,2026-03-29,149,PayPal
P06297,S1758,2026-04-29,149,PayPal
P06298,S1758,2026-05-29,149,PayPal
P06299,S1758,2026-06-29,149,PayPal
P06300,S1759,2026-03-28,1490,Card
P06301,S1760,2026-05-16,1490,Card
P06302,S1761,2025-06-12,79,Card
P06303,S1761,2025-07-12,79,Card
P06304,S1761,2025-08-12,79,Card
P06305,S1761,2025-09-12,79,Card
P06306,S1761,2025-10-12,79,Card
P06307,S1762,2026-03-23,29,Card
P06308,S1762,2026-04-23,29,Card
P06309,S1762,2026-05-23,29,Card
P06310,S1762,2026-06-23,29,Card
P06311,S1763,2026-02-18,1490,Bank Transfer
P06312,S1764,2025-12-22,790,Card
P06313,S1765,2025-05-16,79,Bank Transfer
P06314,S1766,2026-04-08,29,Card
P06315,S1767,2026-06-03,29,Bank Transfer
P06316,S1768,2026-02-08,299,Card
P06317,S1768,2026-03-08,299,Card
P06318,S1768,2026-04-08,299,Card
P06319,S1768,2026-05-08,299,Card
P06320,S1768,2026-06-08,299,Card
P06321,S1769,2026-05-17,29,PayPal
P06322,S1769,2026-06-17,29,PayPal
P06323,S1770,2026-06-13,790,Card
P06324,S1771,2025-09-16,29,PayPal
P06325,S1771,2025-10-16,29,PayPal
P06326,S1771,2025-11-16,29,PayPal
P06327,S1771,2025-12-16,29,PayPal
P06328,S1771,2026-01-16,29,PayPal
P06329,S1771,2026-02-16,29,PayPal
P06330,S1771,2026-03-16,29,PayPal
P06331,S1771,2026-04-16,29,PayPal
P06332,S1771,2026-05-16,29,PayPal
P06333,S1771,2026-06-16,29,PayPal
P06334,S1772,2026-01-09,790,PayPal
P06335,S1773,2025-11-29,1490,Card
P06336,S1774,2026-06-12,299,Bank Transfer
P06337,S1775,2025-03-27,790,Apple Pay
P06338,S1776,2025-10-13,290,Card
P06339,S1777,2026-05-14,29,Card
P06340,S1777,2026-06-14,29,Card
P06341,S1778,2025-07-19,29,PayPal
P06342,S1778,2025-08-19,29,PayPal
P06343,S1778,2025-09-19,29,PayPal
P06344,S1778,2025-10-19,29,PayPal
P06345,S1778,2025-11-19,29,PayPal
P06346,S1778,2025-12-19,29,PayPal
P06347,S1778,2026-01-19,29,PayPal
P06348,S1778,2026-02-19,29,PayPal
P06349,S1778,2026-03-19,29,PayPal
P06350,S1778,2026-04-19,29,PayPal
P06351,S1779,2026-03-09,79,PayPal
P06352,S1780,2025-09-07,2990,Bank Transfer
P06353,S1781,2026-06-12,29,PayPal
P06354,S1782,2026-05-25,79,Card
P06355,S1782,2026-06-25,79,Card
P06356,S1783,2025-08-05,79,Apple Pay
P06357,S1783,2025-09-05,79,Apple Pay
P06358,S1783,2025-10-05,79,Apple Pay
P06359,S1784,2026-03-14,790,Card
P06360,S1785,2025-08-21,790,Card
