subscription_id,customer_id,plan_id,billing_cycle,start_date,end_date,status
S3004,C2879,2,Monthly,2025-12-11,,Active
S3005,C2880,4,Annual,2025-01-10,2026-01-10,Churned
S3006,C2881,1,Annual,2025-05-15,,Active
S3007,C2882,1,Monthly,2025-03-02,2025-05-02,Churned
S3008,C2883,1,Monthly,2025-12-09,,Active
S3009,C2884,2,Monthly,2025-08-10,2025-09-10,Churned
S3010,C2885,3,Annual,2025-12-05,,Active
S3011,C2886,2,Monthly,2025-06-27,2025-09-27,Churned
S3012,C2887,2,Monthly,2025-01-21,,Active
S3013,C2888,1,Monthly,2026-06-28,,Active
S3014,C2889,3,Annual,2025-03-18,,Active
S3015,C2890,1,Monthly,2025-04-04,2025-06-04,Churned
S3016,C2891,2,Monthly,2025-04-28,2025-08-28,Upgraded
S3017,C2891,3,Monthly,2025-08-28,,Active
S3018,C2892,1,Annual,2026-06-14,,Active
S3019,C2893,2,Annual,2026-01-22,,Active
S3020,C2894,2,Monthly,2026-01-12,,Active
S3021,C2895,2,Monthly,2026-06-15,,Active
S3022,C2896,2,Monthly,2025-03-16,,Active
S3023,C2897,4,Monthly,2026-06-09,,Active
S3024,C2898,4,Annual,2025-05-18,,Active
S3025,C2899,1,Monthly,2026-01-23,2026-02-23,Churned
S3026,C2900,1,Monthly,2025-10-01,2026-02-01,Churned
S3027,C2901,1,Monthly,2025-09-04,2025-11-04,Churned
S3028,C2902,1,Monthly,2026-06-26,,Active
S3029,C2903,1,Annual,2025-04-18,2026-04-18,Churned
S3030,C2904,4,Annual,2026-06-30,,Active
S3031,C2905,4,Annual,2025-09-19,,Active
S3032,C2906,1,Monthly,2026-01-21,,Active
S3033,C2907,3,Monthly,2026-06-27,,Active
S3034,C2908,3,Annual,2025-02-19,,Active
S3035,C2909,1,Monthly,2026-05-11,,Active
S3036,C2910,3,Monthly,2026-01-17,,Active
S3037,C2911,4,Annual,2026-02-07,,Active
S3038,C2912,4,Monthly,2025-04-11,,Active
S3039,C2913,3,Monthly,2025-12-22,,Active
S3040,C2914,1,Annual,2026-02-05,,Active
S3041,C2915,1,Monthly,2025-10-21,,Active
S3042,C2916,4,Annual,2025-04-18,,Active
S3043,C2917,1,Annual,2025-06-10,,Active
S3044,C2918,2,Annual,2026-04-02,,Active
S3045,C2919,1,Monthly,2025-01-22,2025-04-22,Churned
S3046,C2920,2,Monthly,2026-02-24,,Active
S3047,C2921,1,Monthly,2026-06-22,,Active
S3048,C2922,3,Monthly,2025-01-14,2025-03-14,Churned
S3049,C2923,2,Annual,2025-05-21,,Active
S3050,C2924,2,Monthly,2026-02-12,,Active
S3051,C2925,1,Annual,2025-02-11,,Active
S3052,C2926,2,Monthly,2026-01-11,2026-03-11,Upgraded
S3053,C2926,3,Monthly,2026-03-11,,Active
S3054,C2927,3,Monthly,2026-02-06,,Active
S3055,C2928,4,Annual,2026-01-31,,Active
S3056,C2929,3,Monthly,2025-09-20,2026-05-20,Upgraded
S3057,C2929,4,Monthly,2026-05-20,,Active
S3058,C2930,2,Monthly,2026-02-05,,Active
S3059,C2931,3,Annual,2026-01-27,,Active
S3060,C2932,2,Monthly,2025-06-05,2025-11-05,Churned
S3061,C2933,2,Monthly,2026-01-19,,Active
S3062,C2934,2,Annual,2026-05-06,,Active
S3063,C2935,2,Annual,2026-01-12,,Active
S3064,C2936,2,Monthly,2025-11-20,2026-04-20,Churned
S3065,C2937,3,Monthly,2025-08-31,2025-09-30,Churned
S3066,C2938,1,Monthly,2025-03-31,2025-10-31,Churned
S3067,C2939,3,Monthly,2025-06-27,,Active
S3068,C2940,1,Monthly,2025-01-08,2025-09-08,Churned
S3069,C2941,2,Annual,2026-06-03,,Active
S3070,C2942,3,Annual,2025-06-28,,Active
S3071,C2943,1,Annual,2026-04-28,,Active
S3072,C2944,1,Monthly,2025-05-09,2026-04-09,Churned
S3073,C2945,2,Monthly,2025-07-01,2026-01-01,Churned
S3074,C2946,1,Monthly,2025-10-21,2026-01-21,Churned
S3075,C2947,1,Monthly,2025-08-03,2025-09-03,Churned
S3076,C2948,3,Monthly,2026-04-02,,Active
S3077,C2949,1,Monthly,2026-06-29,,Active
S3078,C2950,2,Monthly,2026-05-16,,Active
S3079,C2951,1,Monthly,2025-04-04,,Active
S3080,C2952,1,Monthly,2026-03-21,,Active
S3081,C2953,2,Monthly,2025-04-12,2025-06-12,Upgraded
S3082,C2953,3,Monthly,2025-06-12,2025-07-12,Churned
S3083,C2954,4,Annual,2026-05-17,,Active
S3084,C2955,2,Annual,2025-12-28,,Active
S3085,C2956,1,Monthly,2025-08-08,2025-09-08,Churned
S3086,C2957,2,Monthly,2025-04-20,2025-07-20,Churned
S3087,C2958,2,Monthly,2025-01-26,2026-01-26,Churned
S3088,C2959,2,Monthly,2025-06-13,2025-07-13,Churned
S3089,C2960,1,Monthly,2026-05-31,,Active
S3090,C2961,1,Monthly,2026-04-14,,Active
S3091,C2962,2,Annual,2026-06-14,,Active
S3092,C2963,2,Monthly,2025-03-28,2025-07-28,Churned
S3093,C2964,3,Monthly,2026-01-20,,Active
S3094,C2965,2,Monthly,2025-07-27,2026-06-27,Churned
S3095,C2966,3,Annual,2025-12-25,,Active
S3096,C2967,2,Monthly,2025-08-23,2025-09-23,Churned
S3097,C2968,2,Annual,2025-07-08,,Active
S3098,C2969,2,Annual,2026-01-13,,Active
S3099,C2970,1,Monthly,2025-05-27,2025-08-27,Upgraded
S3100,C2970,2,Monthly,2025-08-27,2025-09-27,Churned
S3101,C2971,4,Monthly,2025-11-19,,Active
S3102,C2972,1,Monthly,2026-01-09,,Active
S3103,C2973,2,Monthly,2025-04-10,2025-06-10,Churned
S3104,C2974,2,Monthly,2026-06-24,,Active
S3105,C2975,3,Annual,2025-11-06,,Active
S3106,C2976,1,Monthly,2026-04-04,,Active
S3107,C2977,4,Monthly,2026-01-24,,Active
S3108,C2978,1,Monthly,2026-02-09,,Active
S3109,C2979,1,Monthly,2026-02-22,,Active
S3110,C2980,3,Monthly,2026-05-17,,Active
S3111,C2981,1,Annual,2026-01-31,,Active
S3112,C2982,2,Annual,2025-07-17,,Active
S3113,C2983,2,Annual,2025-03-27,,Active
S3114,C2984,4,Annual,2026-01-27,,Active
S3115,C2985,3,Monthly,2025-02-06,,Active
S3116,C2986,1,Annual,2025-06-30,,Active
S3117,C2987,3,Annual,2025-02-21,,Active
S3118,C2988,1,Monthly,2025-12-04,,Active
S3119,C2989,2,Monthly,2025-05-01,2025-06-01,Churned
S3120,C2990,3,Monthly,2026-01-09,2026-03-09,Churned
S3121,C2991,3,Annual,2026-03-01,,Active
S3122,C2992,2,Monthly,2026-04-11,,Active
S3123,C2993,3,Monthly,2025-08-31,2025-10-31,Churned
S3124,C2994,2,Monthly,2025-12-15,2026-02-15,Upgraded
S3125,C2994,3,Monthly,2026-02-15,2026-04-15,Churned
S3126,C2995,4,Annual,2026-01-01,,Active
S3127,C2996,1,Monthly,2025-11-15,2025-12-15,Churned
S3128,C2997,1,Monthly,2026-01-07,2026-05-07,Upgraded
S3129,C2997,2,Monthly,2026-05-07,2026-06-07,Churned
S3130,C2998,3,Monthly,2025-06-26,,Active
S3131,C2999,1,Annual,2026-06-03,,Active
S3132,C3000,2,Monthly,2025-03-24,,Active
